merchant_name,category,zipcode,payment_type,transaction_amount,date_posted
Pizza Hot,Food and Restaurent,85265,Discover,116.7,3/18/2015
Pizza Hot,Gamble,85265,AMX,1474.76,3/18/2015
Pizza Hot,Entertainment,85265,MA,165.03,3/18/2015
Pizza Hot,Hobby,85265,MA,0,3/18/2015
Pizza Hot,Hobby,85265,Discover,253.44,3/18/2015
Ray's Pizza,Hobby,85265,MA,664,3/18/2015
Pizza Hot,Food and Restaurent,85265,AMX,0,3/18/2015
Ray's Pizza,Food and Restaurent,85121,MA,664.71,3/18/2015
Pizza Hot,Education,85265,MA,1453.4,3/18/2015
Ray's Pizza,Food and Restaurent,85265,Discover,665,3/18/2015
Pizza Hot,Entertainment,85265,AMX,0,3/18/2015
Pizza Hot,Entertainment,85265,AMX,271.11,3/18/2015
Pizza Hot,Entertainment,85265,Discover,386.19,3/18/2015
Barry's Pizza,Hobby,85265,Discover,583.03,3/18/2015
Ray's Pizza,Entertainment,85265,Discover,665.21,3/18/2015
Joe's Pizza,Hobby,85121,MA,2610,3/18/2015
Joe's Pizza,Food and Restaurent,85121,VISA,0,3/19/2015
Pizza Hot,Entertainment,85265,AMX,0,3/19/2015
Pizza Hot,Food and Restaurent,85265,AMX,1005.48,3/19/2015
Joe's Pizza,Entertainment,85121,VISA,0,3/19/2015
Joe's Pizza,Food and Restaurent,85121,VISA,143.5,3/19/2015
Barry's Pizza,Hobby,85265,MA,374.84,3/19/2015
Joe's Pizza,Education,85265,Discover,880.53,3/19/2015
Ray's Pizza,Food and Restaurent,85265,Discover,666,3/19/2015
Pizza Hot,Food and Restaurent,85265,Discover,0,3/19/2015
Pizza Hot,Gamble,85265,MA,162.71,3/19/2015
Pizza Hot,Gamble,85265,MA,305.3,3/19/2015
Pizza Hot,Food and Restaurent,85265,Discover,833,3/19/2015
Ray's Pizza,Hobby,85265,MA,666,3/19/2015
Ray's Pizza,Food and Restaurent,85265,Discover,666,3/19/2015
Ray's Pizza,Food and Restaurent,85265,MA,668,3/19/2015
Pizza Hot,Entertainment,85265,Discover,344.2,3/20/2015
Pizza Hot,Food and Restaurent,85265,VISA,949.97,3/20/2015
Joe's Pizza,Entertainment,85121,VISA,0,3/20/2015
Pizza Hot,Food and Restaurent,85265,MA,295.9,3/20/2015
Ray's Pizza,Hobby,85121,MA,673.07,3/20/2015
Joe's Pizza,Hobby,85265,MA,333.59,3/20/2015
Pizza Hot,Food and Restaurent,85265,MA,174.8,3/20/2015
Pizza Hot,Food and Restaurent,85265,MA,93.12,3/20/2015
Barry's Pizza,Food and Restaurent,85265,Discover,127.3,3/20/2015
Barry's Pizza,Food and Restaurent,85265,MA,121.42,3/20/2015
Barry's Pizza,Entertainment,85265,VISA,410,3/20/2015
Pizza Hot,Education,85265,Discover,188.6,3/21/2015
Barry's Pizza,Hobby,85265,AMX,535.48,3/21/2015
Barry's Pizza,Food and Restaurent,85265,AMX,663.64,3/21/2015
Barry's Pizza,Food and Restaurent,85265,AMX,402,3/21/2015
Pizza Hot,Food and Restaurent,85265,AMX,0,3/21/2015
Ray's Pizza,Hobby,85265,Discover,674,3/21/2015
Pizza Hot,Food and Restaurent,85265,Discover,749.69,3/21/2015
Barry's Pizza,Food and Restaurent,85265,AMX,864,3/21/2015
Ray's Pizza,Food and Restaurent,85265,MA,675.96,3/21/2015
Ray's Pizza,Food and Restaurent,85265,AMX,679.5,3/21/2015
Ray's Pizza,Food and Restaurent,85121,MA,683,3/21/2015
Joe's Pizza,Hobby,85265,Discover,429.29,3/22/2015
Pizza Hot,Gamble,85265,VISA,530,3/22/2015
Pizza Hot,Entertainment,85265,AMX,649.16,3/22/2015
Joe's Pizza,Entertainment,85265,Discover,0,3/22/2015
Pizza Hot,Entertainment,85265,VISA,881.32,3/22/2015
Ray's Pizza,Food and Restaurent,85265,MA,685,3/22/2015
Ray's Pizza,Food and Restaurent,85265,MA,685,3/22/2015
Ray's Pizza,Food and Restaurent,85265,MA,687,3/22/2015
Ray's Pizza,Hobby,85265,MA,687,3/22/2015
Barry's Pizza,Food and Restaurent,85265,Discover,302.4,3/22/2015
Barry's Pizza,Vacation,85265,AMX,655.25,3/22/2015
Joe's Pizza,Food and Restaurent,85265,MA,168.56,3/22/2015
Ray's Pizza,Food and Restaurent,85265,Discover,687,3/22/2015
Barry's Pizza,Entertainment,85265,AMX,510,3/22/2015
Pizza Hot,Education,85265,AMX,1198.79,3/22/2015
Ray's Pizza,Entertainment,85265,VISA,687,3/22/2015
Barry's Pizza,Food and Restaurent,85265,MA,171,3/22/2015
Ray's Pizza,Food and Restaurent,85265,Discover,690,3/22/2015
Joe's Pizza,Food and Restaurent,85121,VISA,147.35,3/22/2015
Joe's Pizza,Vacation,85265,MA,173.28,3/22/2015
Pizza Hot,Gamble,85265,VISA,327.69,3/22/2015
Pizza Hot,Food and Restaurent,85265,Discover,256.97,3/22/2015
Barry's Pizza,Food and Restaurent,85265,Discover,555.83,3/22/2015
Barry's Pizza,Hobby,85265,MA,0,3/22/2015
Ray's Pizza,Hobby,85265,AMX,690.01,3/22/2015
Pizza Hot,Hobby,85265,AMX,293.51,3/22/2015
Ray's Pizza,Food and Restaurent,85265,MA,693.11,3/22/2015
Ray's Pizza,Food and Restaurent,85265,MA,695,3/22/2015
Joe's Pizza,Hobby,85265,Discover,0,3/22/2015
Ray's Pizza,Entertainment,85265,VISA,698.15,3/22/2015
Ray's Pizza,Entertainment,85265,AMX,700,3/23/2015
Ray's Pizza,Food and Restaurent,85265,MA,700,3/23/2015
Pizza Hot,Entertainment,85265,Discover,190.9,3/23/2015
Pizza Hot,Gamble,85265,VISA,261,3/23/2015
Pizza Hot,Food and Restaurent,85265,MA,240.35,3/23/2015
Pizza Hot,Gamble,85265,MA,195.67,3/23/2015
Joe's Pizza,Education,85265,AMX,2266,3/23/2015
Pizza Hot,Food and Restaurent,85265,Discover,238.11,3/23/2015
Ray's Pizza,Entertainment,85265,MA,700,3/23/2015
Barry's Pizza,Food and Restaurent,85265,VISA,222.79,3/23/2015
Ray's Pizza,Food and Restaurent,85265,MA,709,3/23/2015
Pizza Hot,Hobby,85265,VISA,0,3/23/2015
Pizza Hot,Gamble,85265,MA,511.58,3/23/2015
Pizza Hot,Hobby,85265,Discover,228.58,3/23/2015
Pizza Hot,Food and Restaurent,85265,AMX,486.83,3/23/2015
Barry's Pizza,Entertainment,85265,MA,0,3/23/2015
Barry's Pizza,Food and Restaurent,85265,AMX,346.13,3/23/2015
Joe's Pizza,Food and Restaurent,85265,Discover,173.28,3/23/2015
Joe's Pizza,Hobby,85432,VISA,621.41,3/23/2015
Pizza Hot,Food and Restaurent,85265,MA,107.27,3/23/2015
Pizza Hot,Hobby,85265,AMX,463.15,3/23/2015
Barry's Pizza,Food and Restaurent,85265,MA,0,3/23/2015
Joe's Pizza,Food and Restaurent,85265,MA,125.8,3/23/2015
Pizza Hot,Education,85265,VISA,957.14,3/23/2015
Pizza Hot,Entertainment,85265,AMX,0,3/23/2015
Barry's Pizza,Entertainment,85265,MA,0,3/23/2015
Barry's Pizza,Food and Restaurent,85265,Discover,0,3/23/2015
Pizza Hot,Food and Restaurent,85265,VISA,220.43,3/23/2015
Pizza Hot,Hobby,85265,VISA,279.45,3/23/2015
Joe's Pizza,Food and Restaurent,85265,MA,515.31,3/23/2015
Pizza Hot,Food and Restaurent,85265,MA,97.84,3/23/2015
Joe's Pizza,Food and Restaurent,85121,MA,105,3/23/2015
Ray's Pizza,Food and Restaurent,85265,MA,709.61,3/23/2015
Joe's Pizza,Food and Restaurent,85265,MA,0,3/24/2015
Pizza Hot,Hobby,85265,MA,339.27,3/24/2015
Pizza Hot,Gamble,85265,VISA,785.45,3/24/2015
Barry's Pizza,Food and Restaurent,85265,MA,622.27,3/24/2015
Pizza Hot,Hobby,85265,VISA,176.81,3/24/2015
Barry's Pizza,Hobby,85265,VISA,635.35,3/24/2015
Ray's Pizza,Entertainment,85265,Discover,709.61,3/24/2015
Ray's Pizza,Entertainment,85265,MA,712,3/24/2015
Pizza Hot,Entertainment,85265,VISA,0,3/24/2015
Pizza Hot,Entertainment,85265,VISA,540.1,3/24/2015
Joe's Pizza,Hobby,85265,MA,380.74,3/24/2015
Barry's Pizza,Hobby,85265,MA,527,3/24/2015
Barry's Pizza,Food and Restaurent,85265,MA,695.57,3/24/2015
Barry's Pizza,Hobby,85265,MA,520.75,3/24/2015
Joe's Pizza,Entertainment,85265,Discover,640.25,3/24/2015
Joe's Pizza,Hobby,85265,MA,400.78,3/24/2015
Ray's Pizza,Vacation,85265,MA,55555,3/24/2015
Pizza Hot,Gamble,85265,MA,858.13,3/24/2015
Joe's Pizza,Entertainment,85265,VISA,583.04,3/24/2015
Ray's Pizza,Food and Restaurent,85265,MA,716,3/24/2015
Ray's Pizza,Food and Restaurent,85265,MA,723,3/24/2015
Pizza Hot,Entertainment,85265,VISA,0,3/24/2015
Pizza Hot,Hobby,85265,Discover,421.67,3/24/2015
Pizza Hot,Hobby,85265,MA,0,3/24/2015
Joe's Pizza,Hobby,85265,VISA,295.76,3/24/2015
Joe's Pizza,Food and Restaurent,85121,Discover,0,3/24/2015
Ray's Pizza,Food and Restaurent,85265,MA,725,3/24/2015
Ray's Pizza,Entertainment,85265,MA,725,3/24/2015
Pizza Hot,Hobby,85265,VISA,299.4,3/24/2015
Ray's Pizza,Food and Restaurent,85265,Discover,727,3/24/2015
Ray's Pizza,Education,85265,VISA,727,3/25/2015
Ray's Pizza,Entertainment,85265,MA,727.28,3/25/2015
Barry's Pizza,Hobby,85265,Discover,359.03,3/25/2015
Ray's Pizza,Food and Restaurent,85432,Discover,728.82,3/25/2015
Joe's Pizza,Food and Restaurent,85432,Discover,597.35,3/25/2015
Ray's Pizza,Hobby,85265,AMX,731,3/25/2015
Ray's Pizza,Hobby,85265,AMX,736.72,3/25/2015
Ray's Pizza,Education,85265,Discover,737,3/25/2015
Ray's Pizza,Hobby,85265,AMX,741,3/25/2015
Joe's Pizza,Education,85265,AMX,464.72,3/25/2015
Ray's Pizza,Hobby,85265,AMX,741.44,3/25/2015
Pizza Hot,Food and Restaurent,85265,VISA,0,3/25/2015
Barry's Pizza,Education,85265,AMX,727.28,3/25/2015
Pizza Hot,Food and Restaurent,85265,AMX,420.98,3/25/2015
Ray's Pizza,Education,85265,AMX,742,3/25/2015
Joe's Pizza,Hobby,85432,VISA,835.38,3/25/2015
Ray's Pizza,Hobby,85265,MA,749,3/25/2015
Pizza Hot,Entertainment,85265,Discover,1121.88,3/25/2015
Ray's Pizza,Food and Restaurent,85265,MA,749.94,3/25/2015
Pizza Hot,Food and Restaurent,85265,MA,0,3/25/2015
Joe's Pizza,Food and Restaurent,85265,Discover,618.85,3/25/2015
Ray's Pizza,Food and Restaurent,85265,MA,753,3/25/2015
Joe's Pizza,Food and Restaurent,85265,Discover,541.3,3/25/2015
Ray's Pizza,Hobby,85265,Discover,753.23,3/25/2015
Ray's Pizza,Food and Restaurent,85265,Discover,754.4,3/25/2015
Ray's Pizza,Hobby,85265,AMX,756.46,3/25/2015
Joe's Pizza,Education,85265,MA,224.25,3/25/2015
Barry's Pizza,Education,85265,Discover,0,3/25/2015
Barry's Pizza,Hobby,85265,VISA,0,3/25/2015
Ray's Pizza,Education,85265,VISA,761.68,3/26/2015
Barry's Pizza,Hobby,85265,VISA,1081.39,3/26/2015
Ray's Pizza,Hobby,85265,MA,762,3/26/2015
Pizza Hot,Food and Restaurent,85265,MA,244.01,3/26/2015
Joe's Pizza,Food and Restaurent,85265,VISA,444,3/26/2015
Ray's Pizza,Food and Restaurent,85265,MA,763,3/26/2015
Barry's Pizza,Food and Restaurent,85265,MA,0,3/26/2015
Barry's Pizza,Food and Restaurent,85265,Discover,248.72,3/27/2015
Pizza Hot,Food and Restaurent,85265,MA,513.6,3/27/2015
Ray's Pizza,Entertainment,85121,Discover,763.83,3/27/2015
Barry's Pizza,Hobby,85265,Discover,183.89,3/27/2015
Barry's Pizza,Entertainment,85265,AMX,1944.94,3/27/2015
Joe's Pizza,Food and Restaurent,85432,Discover,0,3/27/2015
Barry's Pizza,Education,85265,MA,6483.92,3/27/2015
Ray's Pizza,Hobby,85265,MA,765,3/27/2015
Pizza Hot,Food and Restaurent,85265,VISA,542.91,3/27/2015
Joe's Pizza,Food and Restaurent,85265,Discover,124.95,3/27/2015
Ray's Pizza,Food and Restaurent,85265,VISA,765.01,3/27/2015
Ray's Pizza,Food and Restaurent,85121,Discover,767,3/27/2015
Ray's Pizza,Food and Restaurent,85121,Discover,770.9,3/27/2015
Ray's Pizza,Food and Restaurent,85265,AMX,771.91,3/27/2015
Pizza Hot,Entertainment,85265,Discover,671.63,3/27/2015
Pizza Hot,Entertainment,85265,VISA,0,3/27/2015
Barry's Pizza,Food and Restaurent,85265,MA,445.57,3/27/2015
Pizza Hot,Food and Restaurent,85265,Discover,525.72,3/27/2015
Pizza Hot,Entertainment,85265,AMX,0,3/27/2015
Barry's Pizza,Hobby,85265,VISA,609.1,3/28/2015
Pizza Hot,Food and Restaurent,85265,MA,345.32,3/28/2015
Pizza Hot,Hobby,85265,Discover,344.2,3/28/2015
Pizza Hot,Hobby,85265,VISA,244.99,3/28/2015
Pizza Hot,Food and Restaurent,85265,AMX,1006.65,3/28/2015
Pizza Hot,Hobby,85265,Discover,442.04,3/28/2015
Barry's Pizza,Entertainment,85265,AMX,0,3/28/2015
Barry's Pizza,Food and Restaurent,85265,MA,359.62,3/28/2015
Ray's Pizza,Food and Restaurent,85265,MA,772,3/28/2015
Barry's Pizza,Food and Restaurent,85265,MA,456.12,3/28/2015
Ray's Pizza,Food and Restaurent,85265,MA,775,3/28/2015
Pizza Hot,Hobby,85265,VISA,400.78,3/28/2015
Ray's Pizza,Entertainment,85265,MA,775.62,3/28/2015
Ray's Pizza,Entertainment,85265,MA,781,3/28/2015
Pizza Hot,Food and Restaurent,85265,AMX,0,3/28/2015
Joe's Pizza,Hobby,85265,MA,1377.06,3/28/2015
Ray's Pizza,Food and Restaurent,85265,MA,781,3/28/2015
Joe's Pizza,Food and Restaurent,85265,MA,167.17,3/28/2015
Pizza Hot,Education,85265,MA,108.45,3/28/2015
Ray's Pizza,Hobby,85265,MA,781.52,3/28/2015
Ray's Pizza,Hobby,85265,MA,782,3/28/2015
Ray's Pizza,Hobby,85265,MA,785.71,3/28/2015
Ray's Pizza,Food and Restaurent,85265,AMX,789,3/28/2015
Ray's Pizza,Food and Restaurent,85265,AMX,789,3/28/2015
Barry's Pizza,Entertainment,85265,AMX,480.49,3/28/2015
Pizza Hot,Entertainment,85265,Discover,213.36,3/28/2015
Ray's Pizza,Food and Restaurent,85265,Discover,790,3/29/2015
Ray's Pizza,Food and Restaurent,85265,Discover,793,3/29/2015
Pizza Hot,Hobby,85265,Discover,1187.01,3/29/2015
Pizza Hot,Hobby,85265,Discover,803.34,3/29/2015
Pizza Hot,Food and Restaurent,85265,MA,482.49,3/29/2015
Pizza Hot,Entertainment,85265,MA,0,3/29/2015
Ray's Pizza,Food and Restaurent,85265,MA,795,3/29/2015
Pizza Hot,Food and Restaurent,85265,Discover,304,3/29/2015
Pizza Hot,Food and Restaurent,85265,Discover,226.32,3/29/2015
Barry's Pizza,Food and Restaurent,85265,MA,0,3/29/2015
Joe's Pizza,Food and Restaurent,85265,VISA,762.66,3/29/2015
Pizza Hot,Entertainment,85265,Discover,0,3/29/2015
Pizza Hot,Food and Restaurent,85265,MA,0,3/29/2015
Barry's Pizza,Food and Restaurent,85265,MA,187.43,3/29/2015
Barry's Pizza,Food and Restaurent,85265,MA,358.23,3/29/2015
Joe's Pizza,Hobby,85265,Discover,0,3/30/2015
Pizza Hot,Gamble,85265,MA,3549.87,3/30/2015
Ray's Pizza,Entertainment,85265,MA,799,3/30/2015
Joe's Pizza,Entertainment,85265,Discover,482.87,3/30/2015
Pizza Hot,Food and Restaurent,85265,MA,0,3/30/2015
Pizza Hot,Education,85265,VISA,0,3/30/2015
Ray's Pizza,Food and Restaurent,85265,Discover,803,3/30/2015
Pizza Hot,Food and Restaurent,85265,Discover,142.63,3/30/2015
Ray's Pizza,Food and Restaurent,85265,MA,803.2,3/30/2015
Barry's Pizza,Hobby,85265,VISA,0,3/30/2015
Joe's Pizza,Hobby,85265,MA,285.26,3/30/2015
Barry's Pizza,Food and Restaurent,85265,Discover,0,3/30/2015
Ray's Pizza,Entertainment,85265,VISA,805.09,3/30/2015
Pizza Hot,Food and Restaurent,85265,Discover,174.46,3/31/2015
Pizza Hot,Hobby,85265,Discover,272.78,3/31/2015
Joe's Pizza,Hobby,85265,Discover,453.66,3/31/2015
Joe's Pizza,Entertainment,85265,Discover,429,3/31/2015
Joe's Pizza,Food and Restaurent,85265,MA,539.26,3/31/2015
Pizza Hot,Food and Restaurent,85265,MA,0,3/31/2015
Ray's Pizza,Food and Restaurent,85265,Discover,810,3/31/2015
Joe's Pizza,Food and Restaurent,85265,MA,386.63,3/31/2015
Joe's Pizza,Entertainment,85265,Discover,1072.66,3/31/2015
Ray's Pizza,Hobby,85265,Discover,811.96,3/31/2015
Pizza Hot,Education,85265,Discover,267.58,3/31/2015
Joe's Pizza,Food and Restaurent,85432,MA,0,3/31/2015
Pizza Hot,Food and Restaurent,85265,MA,228.75,3/31/2015
Ray's Pizza,Food and Restaurent,85265,VISA,812.16,3/31/2015
Joe's Pizza,Food and Restaurent,85265,MA,449.8,3/31/2015
Ray's Pizza,Entertainment,85265,VISA,819.24,3/31/2015
Ray's Pizza,Gamble,85265,VISA,826,4/1/2015
Ray's Pizza,Food and Restaurent,85265,MA,828.11,4/1/2015
Joe's Pizza,Food and Restaurent,85265,AMX,0,4/1/2015
Ray's Pizza,Food and Restaurent,85265,AMX,829,4/1/2015
Ray's Pizza,Food and Restaurent,85265,AMX,829.63,4/1/2015
Ray's Pizza,Entertainment,85265,AMX,840.45,4/1/2015
Barry's Pizza,Food and Restaurent,85265,MA,1271.16,4/1/2015
Barry's Pizza,Food and Restaurent,85265,Discover,344.2,4/1/2015
Ray's Pizza,Food and Restaurent,85265,Discover,842,4/1/2015
Ray's Pizza,Entertainment,85265,Discover,852.74,4/1/2015
Pizza Hot,Hobby,85265,VISA,373.67,4/1/2015
Pizza Hot,Food and Restaurent,85432,Discover,1153.01,4/1/2015
Ray's Pizza,Food and Restaurent,85265,VISA,857.03,4/1/2015
Pizza Hot,Hobby,85432,VISA,0,4/1/2015
Ray's Pizza,Gamble,85265,MA,865,4/1/2015
Pizza Hot,Food and Restaurent,85432,VISA,0,4/1/2015
Pizza Hot,Entertainment,85432,VISA,0,4/1/2015
Pizza Hot,Food and Restaurent,85265,VISA,459.04,4/2/2015
Barry's Pizza,Food and Restaurent,85265,MA,596.33,4/2/2015
Pizza Hot,Entertainment,85432,Discover,0,4/2/2015
Pizza Hot,Hobby,85265,VISA,373.67,4/2/2015
Barry's Pizza,Entertainment,85265,AMX,787.25,4/2/2015
Ray's Pizza,Food and Restaurent,85265,MA,866,4/2/2015
Pizza Hot,Education,85265,Discover,189.78,4/3/2015
Pizza Hot,Food and Restaurent,85265,MA,406,4/3/2015
Ray's Pizza,Food and Restaurent,85121,AMX,867,4/3/2015
Joe's Pizza,Food and Restaurent,85432,Discover,0,4/3/2015
Pizza Hot,Food and Restaurent,85265,MA,670.09,4/3/2015
Pizza Hot,Food and Restaurent,85265,AMX,0,4/3/2015
Pizza Hot,Entertainment,85265,VISA,312.39,4/3/2015
Pizza Hot,Education,85265,Discover,249.89,4/4/2015
Joe's Pizza,Hobby,85265,MA,0,4/4/2015
Barry's Pizza,Food and Restaurent,85265,Discover,638.03,4/4/2015
Pizza Hot,Food and Restaurent,85265,MA,169.74,4/4/2015
Ray's Pizza,Food and Restaurent,85265,MA,882,4/4/2015
Pizza Hot,Entertainment,85265,VISA,0,4/4/2015
Pizza Hot,Food and Restaurent,85265,Discover,397.3,4/4/2015
Barry's Pizza,Food and Restaurent,85265,MA,157.95,4/4/2015
Pizza Hot,Hobby,85265,MA,0,4/4/2015
Joe's Pizza,Education,85121,MA,599.02,4/4/2015
Pizza Hot,Food and Restaurent,85265,VISA,355,4/4/2015
Pizza Hot,Food and Restaurent,85265,VISA,533.44,4/4/2015
Barry's Pizza,Entertainment,85265,Discover,331.13,4/4/2015
Pizza Hot,Food and Restaurent,85265,VISA,276.58,4/4/2015
Pizza Hot,Food and Restaurent,85265,VISA,175.64,4/4/2015
Pizza Hot,Education,85265,VISA,392.53,4/4/2015
Ray's Pizza,Entertainment,85265,AMX,885.68,4/4/2015
Pizza Hot,Food and Restaurent,85265,VISA,1102.64,4/4/2015
Barry's Pizza,Entertainment,85265,MA,0,4/4/2015
Ray's Pizza,Food and Restaurent,85265,Discover,888.06,4/4/2015
Pizza Hot,Food and Restaurent,85265,MA,210.52,4/4/2015
Ray's Pizza,Hobby,85265,VISA,904.11,4/4/2015
Ray's Pizza,Hobby,85265,AMX,906.46,4/4/2015
Ray's Pizza,Hobby,85265,MA,909,4/4/2015
Joe's Pizza,Food and Restaurent,85265,MA,322.26,4/4/2015
Pizza Hot,Entertainment,85265,MA,1147.27,4/4/2015
Joe's Pizza,Education,85265,MA,861.67,4/4/2015
Pizza Hot,Education,85265,Discover,211,4/4/2015
Pizza Hot,Education,85265,Discover,192.14,4/4/2015
Pizza Hot,Food and Restaurent,85265,Discover,467.91,4/4/2015
Pizza Hot,Hobby,85432,AMX,590.56,4/4/2015
Pizza Hot,Hobby,85265,Discover,1691.65,4/4/2015
Pizza Hot,Food and Restaurent,85265,Discover,175.64,4/4/2015
Joe's Pizza,Hobby,85265,Discover,866.39,4/4/2015
Joe's Pizza,Hobby,85265,Discover,903.47,4/5/2015
Ray's Pizza,Food and Restaurent,85265,MA,913.54,4/5/2015
Ray's Pizza,Food and Restaurent,85265,MA,924.22,4/5/2015
Pizza Hot,Food and Restaurent,85265,Discover,451.47,4/5/2015
Pizza Hot,Hobby,85265,Discover,0,4/5/2015
Ray's Pizza,Food and Restaurent,85265,Discover,936,4/5/2015
Ray's Pizza,Food and Restaurent,85265,Discover,950,4/5/2015
Pizza Hot,Hobby,85265,Discover,222.64,4/5/2015
Pizza Hot,Food and Restaurent,85265,AMX,0,4/5/2015
Ray's Pizza,Food and Restaurent,85265,AMX,950.98,4/5/2015
Joe's Pizza,Food and Restaurent,85265,MA,209.82,4/6/2015
Joe's Pizza,Food and Restaurent,85121,VISA,0,4/6/2015
Pizza Hot,Food and Restaurent,85265,Discover,185.07,4/6/2015
Pizza Hot,Education,85265,VISA,0,4/6/2015
Ray's Pizza,Gamble,85121,Discover,951,4/6/2015
Barry's Pizza,Food and Restaurent,85265,MA,2269.56,4/6/2015
Pizza Hot,Food and Restaurent,85265,MA,143.81,4/6/2015
Ray's Pizza,Entertainment,85265,MA,955,4/6/2015
Pizza Hot,Education,85265,MA,346.75,4/6/2015
Ray's Pizza,Gamble,85265,MA,956,4/6/2015
Pizza Hot,Education,85265,Discover,0,4/6/2015
Pizza Hot,Education,85265,MA,1021.98,4/6/2015
Pizza Hot,Entertainment,85265,MA,637.73,4/6/2015
Ray's Pizza,Food and Restaurent,85265,MA,958,4/6/2015
Pizza Hot,Food and Restaurent,85265,Discover,0,4/6/2015
Ray's Pizza,Food and Restaurent,85265,MA,959,4/6/2015
Pizza Hot,Hobby,85265,MA,182,4/7/2015
Pizza Hot,Entertainment,85265,MA,0,4/7/2015
Pizza Hot,Food and Restaurent,85265,VISA,802,4/7/2015
Joe's Pizza,Hobby,85265,Discover,502.44,4/7/2015
Ray's Pizza,Hobby,85265,MA,966,4/7/2015
Pizza Hot,Food and Restaurent,85265,Discover,122.59,4/7/2015
Barry's Pizza,Education,85265,MA,161.49,4/7/2015
Pizza Hot,Entertainment,85265,Discover,0,4/7/2015
Barry's Pizza,Entertainment,85265,AMX,1985.01,4/8/2015
Pizza Hot,Entertainment,85265,MA,485,4/8/2015
Ray's Pizza,Food and Restaurent,85265,MA,977,4/8/2015
Ray's Pizza,Hobby,85265,AMX,978.77,4/8/2015
Ray's Pizza,Entertainment,85265,AMX,978.88,4/8/2015
Pizza Hot,Hobby,85265,Discover,377.2,4/8/2015
Pizza Hot,Food and Restaurent,85265,Discover,0,4/9/2015
Pizza Hot,Gamble,85265,Discover,0,4/10/2015
Joe's Pizza,Hobby,85265,Discover,792.47,4/10/2015
Pizza Hot,Entertainment,85265,VISA,1387.39,4/10/2015
Pizza Hot,Food and Restaurent,85265,MA,265,4/11/2015
Pizza Hot,Food and Restaurent,85265,Discover,212.23,4/11/2015
Ray's Pizza,Hobby,85265,MA,985.45,4/11/2015
Barry's Pizza,Food and Restaurent,85265,MA,381.92,4/11/2015
Joe's Pizza,Entertainment,85265,Discover,1228.26,4/11/2015
Ray's Pizza,Gamble,85265,MA,986.62,4/11/2015
Pizza Hot,Hobby,85265,Discover,259.33,4/11/2015
Joe's Pizza,Food and Restaurent,85265,Discover,315.91,4/11/2015
Ray's Pizza,Food and Restaurent,85265,Discover,987.79,4/11/2015
Pizza Hot,Education,85265,VISA,0,4/11/2015
Ray's Pizza,Food and Restaurent,85265,Discover,994,4/11/2015
Ray's Pizza,Gamble,85265,MA,999,4/11/2015
Pizza Hot,Education,85265,MA,265.22,4/11/2015
Ray's Pizza,Hobby,85265,Discover,1002.1,4/11/2015
Pizza Hot,Food and Restaurent,85265,Discover,340.3,4/11/2015
Joe's Pizza,Food and Restaurent,85265,Discover,868.21,4/11/2015
Ray's Pizza,Hobby,85121,VISA,1004,4/11/2015
Ray's Pizza,Entertainment,85121,VISA,1005,4/11/2015
Pizza Hot,Food and Restaurent,85265,AMX,723.43,4/11/2015
Pizza Hot,Entertainment,85265,VISA,0,4/11/2015
Pizza Hot,Hobby,85265,Discover,488.12,4/12/2015
Ray's Pizza,Gamble,85265,Discover,1011.82,4/12/2015
Joe's Pizza,Food and Restaurent,85265,Discover,201.57,4/13/2015
Pizza Hot,Food and Restaurent,85265,Discover,208.64,4/13/2015
Ray's Pizza,Hobby,85265,Discover,1016.54,4/13/2015
Pizza Hot,Entertainment,85265,VISA,2579.86,4/13/2015
Barry's Pizza,Hobby,85265,MA,273.97,4/13/2015
Barry's Pizza,Education,85265,MA,277.01,4/14/2015
Joe's Pizza,Hobby,85265,AMX,978.9,4/14/2015
Joe's Pizza,Hobby,85265,AMX,654.37,4/14/2015
Pizza Hot,Hobby,85265,AMX,0,4/14/2015
Barry's Pizza,Education,85265,MA,831.41,4/14/2015
Pizza Hot,Hobby,85265,Discover,873.35,4/14/2015
Ray's Pizza,Education,85265,Discover,1022,4/14/2015
Ray's Pizza,Hobby,85265,AMX,1025,4/14/2015
Joe's Pizza,Food and Restaurent,85121,MA,209.1,4/15/2015
Ray's Pizza,Entertainment,85265,MA,1033,4/15/2015
Ray's Pizza,Hobby,85265,VISA,1035.23,4/15/2015
Ray's Pizza,Food and Restaurent,85265,MA,1041,4/15/2015
Pizza Hot,Entertainment,85265,Discover,397.14,4/15/2015
Pizza Hot,Entertainment,85265,Discover,109.63,4/15/2015
Joe's Pizza,Hobby,85265,MA,0,4/15/2015
Pizza Hot,Food and Restaurent,85265,MA,201.39,4/15/2015
Joe's Pizza,Entertainment,85265,MA,737.92,4/15/2015
Pizza Hot,Food and Restaurent,85265,MA,240.47,4/15/2015
Pizza Hot,Food and Restaurent,85265,AMX,0,4/15/2015
Pizza Hot,Food and Restaurent,85265,MA,480.49,4/15/2015
Pizza Hot,Hobby,85265,VISA,321.88,4/16/2015
Barry's Pizza,Food and Restaurent,85265,Discover,95.48,4/17/2015
Pizza Hot,Hobby,85265,VISA,366.59,4/17/2015
Ray's Pizza,Food and Restaurent,85265,MA,1042.01,4/17/2015
Ray's Pizza,Food and Restaurent,85265,MA,1046,4/18/2015
